date,Aberdeen,Albany,Anacortes,Anchorage (Alaska),Ashtabula,Baltimore,Barbor's Point,Baton Rouge,Bay City,Beaumont,Bellingham,Benicia,Boston,Bridgeport,Brownsville,Brunswick,Buffington,Burns Harbor,Calumet Harbor,Canaveral Harbor,Charleston,Cherry Point,Chester,Chicago,Cleveland,Conneaut,Corpus Christi,Davisville Depot,Delaware,Detroit,Dominion Cove Point,Duluth,Dutch Harbor,EL Segundo,Empire,Erie,Everett,Fairless Hills,Fairport,Fernandina,Fourchon,Freeport,Galveston,Gary,Grand Haven,Green Bay,Gulfport,Hilo,Honolulu,Houston,Indiana Harbor,Jacksonville,Kalama,Key West,Kodiak,Lake Charles,Longview,Los Angeles-Long Beach,Manchester,Manitowoc,Marcus Hook,Menominee,Miami,Milwaukee,Mobile,Monroe,Morehead City,New Bedford,New Haven,New Orleans,New York-New Jersey,Newport News,Nikiski,Norfolk,Oakland,Palm Beach,Panama City,Pascagoula,Philadelphia,Plaquemines,Port Aransas,Port Arthur,Port Everglades,Port Hueneme,Port Lavaca,Port Manatee,Port of Virginia,"Portland, ME","Portland, OR",Portmouth,Presque Isle,Providence,"Richmond, CA",Rodeo,Sabine Pass,San Diego,San Francisco,Sandusky,Savannah,Searsport,Seattle,South Louisiana,Stockton,Swanport,Sydney,Tacoma,Tampa,Texas City,Toledo,Two Harbors,United States - Offshore Oil Terminal 1,Vancouver,"Wilmington, DE","Wilmington, NC",index_copy,Week
2019-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-04,"Jan 04, 2019"
2019-01-11,0.12994820363157616,0.0,2.0716082966344387,7.3996589826486785,3.87909778172563,19.370715152216974,15.733626080640287,0.0,0.0,45.799616907998704,0.0,1.712163645031957,20.28285594916969,0.0,1.6496260692359546,0.8116534869808528,0.0,8.228039388981342,0.2712063773492729,2.2334326913068,65.51247731887811,52.45854961208743,0.4837378587069514,0.7198009342694272,5.5844706406402285,0.0,34.53654919035749,0.6975079163873057,0.0,13.82236120325326,0.0,1.1353995777664927,0.07280702235725557,48.6587238598572,0.0,0.9703026697916457,0.20397958461351,0.11163959993618357,1.962801594466443,0.0,0.0,11.102926878729724,2.1328415739775886,7.084687027855585,0.0,0.0,7.376140759311139,0.0,21.17092957420886,152.5210769702167,1.7796330589078,21.35416254179884,0.8286049393439986,0.0,0.0,4.7029853395653,0.47182045283347,520.1645184246338,0.0,0.0,21.429230234705322,0.0,7.164521489350336,1.4060447546068056,30.29791182460811,0.0,0.1479761081720469,0.0,10.518694834543854,204.9183713391587,215.11841898096276,5.874199001877737,4.271887550181171,8.139952761600904,39.118333336226655,2.380302419118191,0.03861263488291072,0.0,14.34651945528717,0.03660503771326057,2.561167472037564,42.73561531275589,42.79336288158215,1.80135482311123,3.9200633914647915,1.5537199735492284,59.06881681157968,8.227118138189587,0.7138201280800829,9.64763129941247,0.21103764214019255,9.978298637477028,28.051301087177556,0.0,8.624520483701572,2.053228250400006,0.0,0.6541733965154816,83.60732582268925,12.249740931385164,20.479272613347387,33.3321556048286,0.0,0.3245768368478414,1.703343261804913,38.82157875228089,23.75543344587086,19.485913253998433,7.890731783754427,0.2809808659928211,0.0,5.23180276527235,14.66031402702293,4.090375424342086,2019-01-11,"Jan 11, 2019"
2019-01-18,0.0,0.0,0.0,1.5821183965669856,10.510197125782165,47.005376521236236,4.8509268957125995,0.025869969725258426,0.0,10.334279590986283,0.0,12.69167257100465,0.4631630204121664,0.0,0.4160112542759083,0.34671661725203146,0.0,8.228039388981342,1.6876941732805715,0.0,35.17400773264483,11.443951274037257,1.3272124909599043,1.3423090519908774,1.7842112276850899,6.398131113099143,48.633429745849185,0.48824031066810153,0.4024352083765571,7.083804692592855,0.07382251627348971,0.36412651560856996,0.3582137121659356,23.485356802625642,0.0,0.9586025771723214,3.577388864822848,4.556204882940071,0.0,0.0,0.0,0.18875919072854286,0.5588607947720157,2.6348277461987997,0.33939551541973,0.0,0.1544751864802543,0.1771546453505271,10.548557958269754,167.67471081483794,6.694789323505743,9.39629880114863,0.0,0.0,0.23001621708791717,37.06027795157098,0.4739132426657689,346.7647658798597,0.0,0.0,31.960006891007954,0.0,12.182975210385425,3.997617617026463,22.093655525233608,0.0,2.7440091890082994,0.0,19.11969206821204,129.43841306652908,237.5830203346721,0.04554344133491085,4.726277207643285,8.9024174376889,21.890623165753617,0.3153618742704753,0.13499260572342384,0.0,18.9965295297547,0.0,4.696970450280872,5.5943784924162685,23.902063039799266,3.5291505832186076,0.0,6.5855970638561745,38.491717570099524,9.547981640090686,0.8225012169239523,7.582199456607786,0.0,1.723860717535,34.46993862763567,16.16768068490563,0.0,2.4166042788237,4.78482453991869,0.6541733965154816,133.8393910074211,6.777869045065714,15.470813495852708,73.65534797871763,7.767601289782362,0.06116867614381929,0.14994725938139572,16.60686565708584,31.522168169620972,5.174833041425704,2.5385489879161,0.03349883331730686,0.0,7.05890215662179,21.30140349282212,4.569395463714124,2019-01-18,"Jan 18, 2019"
2019-01-25,0.0,1.2929388714535002,0.0,1.9977190721758844,1.263142208007993,37.61692614334966,27.355771984686935,0.012934984862629213,0.0,11.77268771069915,0.0,0.0,11.36501624943989,0.0,3.8817459251780297,1.7061668762470983,0.0,0.0,0.0,7.893952004784187,52.765126280631584,18.870129457682857,1.5212163198812758,0.0,0.0,0.0,18.32883662051529,0.38281157214887856,1.2551873273175773,5.864292860024768,0.0,0.0,0.0,9.585294224326194,0.0,0.0,0.3886879922702257,0.0,0.0,0.9594145547881986,0.0,10.064449014084692,1.5729115083778886,0.0,0.0,0.0,0.0,0.0,7.60102056669551,95.51019419028486,2.457578132298972,28.561268095383355,0.0,0.0,1.262615719685503,30.90017458128772,0.0,349.03023948056216,0.0,0.0,1.2342636140018557,0.0,7.853898088984313,1.4060447546068056,57.74328408724506,0.0,0.0,0.0,6.377712057419079,118.06878508648838,245.41384378774237,0.0,0.6027647880661472,7.377599725061188,18.99031782133436,2.306116182493527,1.7513678954552951,0.04291666065147885,20.467640212289076,0.6059982406033056,0.0,14.031219838632238,61.21465499292985,1.0485971051850214,3.1142915048594717,4.54674423368968,32.5653526774621,7.834122915200422,1.0362257353699567,11.559997387125915,0.0,21.321910740659046,44.34022082241112,0.501099739698072,0.42467284647208575,2.5826503012087088,6.659730319656844,0.6541733965154816,93.0477035672394,0.0,70.75291247925098,55.09256694509764,1.592133885358214,0.059993314418350575,4.008716947410472,20.953114813748318,25.792270971689323,4.8466212139811615,0.27877787022717143,0.0,0.0,5.734988327743175,21.878369459713806,2.327941863462247,2019-01-25,"Jan 25, 2019"
2019-02-01,0.19246701130488855,0.0,0.0,7.880549480867212,0.0,39.439910953583,0.8778768242057142,0.025869969725258426,0.0,39.23818188831641,0.0,25.6739160697912,15.783915236082626,0.0,0.4311908173183602,3.9121291452985316,0.0,0.0,1.6876941732805715,6.759639143282657,52.05195405982387,16.980203834876715,2.139899729440813,0.5851585913548443,0.0,0.0,12.58833055910956,0.24439959567037772,0.4024352083765571,0.0,0.0,0.0,0.07280702235725557,60.092581185168015,0.0,0.0,0.0,2.284873035868443,0.0,0.0,0.0,9.429854410515167,7.959663668126135,0.0,0.33939551541973,2.2963755542731428,0.08272700264607658,0.32765005549607423,11.958952289147577,131.83786803745332,0.0,25.5119764361445,0.4686608395049486,0.0,0.23001621708791717,14.033320732757147,0.3230340678737785,457.75631629932155,0.0,0.0,30.655180586516785,0.0,5.929331660509993,2.7113551572360857,31.462636461554705,0.0,1.0640408459525212,0.0,0.0,115.63469209294759,241.55345166332884,0.5733427295546029,1.8754909489925142,14.018969816346038,51.45444538571087,0.309950468720964,0.18926922663190712,18.378585072933365,18.103522026158423,0.14377791476362428,0.0,19.092402480724875,32.653921237506964,2.328607673559502,4.4664865808445855,4.3679900526872,34.402554157316075,4.90705949727193,9.540691848340186,6.977851738982842,0.0,13.402917408409639,46.55148989284229,8.607280380575016,0.0,9.849942381128873,0.0,0.0,76.39522860923023,0.0,12.38910915505276,57.32939832274367,7.530162516751056,0.0,0.3132490301263721,23.65260989460794,34.24747000161671,2.409172097862403,0.0,0.0,0.0,6.866373432935981,21.794322594023566,1.494589449108073,2019-02-01,"Feb 01, 2019"
2019-02-08,0.0,0.5694468807898971,6.002449514125301,2.1635918961005287,1.5358528724787572,30.49774554092478,6.754493589610062,0.012934984862629213,0.0,3.5401129631289527,0.0,2.9717780791592427,13.295166156919858,0.0,6.566519847452729,5.0236834709897815,0.0,0.0,0.0,0.17685687448479714,42.49514269698178,36.43046194016066,0.19774659254981858,0.0,0.0,0.0,33.36454192609849,1.7275497141959772,0.0,2.2257491510360485,0.0,0.16160114064564285,0.07280702235725557,14.219649100920552,0.0,0.0,0.20397958461351,0.05573906854305071,0.0,0.0,0.0,4.353726466317762,2.177115783949527,0.0,0.0,0.0,0.27505688438887,0.0,4.167310258392239,105.64190709763827,0.0,21.025900670615606,0.1777127094064857,0.0,0.6369447085588471,11.862806546091495,7.5346781274288706,443.5423733594575,0.0,0.0,6.978439620362313,0.0,4.835248443994552,0.0,13.047584092395619,0.0,0.6788653055933656,0.0,0.0,56.97626921897306,240.43792343163702,0.0,2.2534299918874146,6.266762303622313,31.468471680807657,2.972893730483417,0.13553346325319512,0.08238965994802987,13.585035581406887,0.0,0.0,26.002714022986286,44.83898690440609,1.6504596314223374,0.03898512970338386,9.858683851125859,51.56752634390692,12.016145884527008,1.2853030734559858,18.556332715643485,0.0,12.036905881932906,24.44323018049053,11.245911529594604,9.83114309204817,4.295561640133886,0.0,0.0,84.55471476769675,8.97127982956977,22.3280128103683,30.70115055259512,9.7889670623712,1.935484263410857,2.1345942650323297,11.219544065543033,19.537569101901685,11.23957162822982,0.0,0.0,0.0,0.6671621755979601,19.5377425864608,0.975514948988588,2019-02-08,"Feb 08, 2019"
2019-02-15,0.013803488635263457,0.0,0.0,10.6455768425664,0.0,33.70707938496565,17.68820197288886,0.2408880641410592,0.0,9.78130055276321,0.0,0.0,12.054672904782908,0.0,0.3759084719410629,1.3473146604264006,0.0,0.0,0.0,2.998526586025424,30.745998277945727,23.050872427205856,3.3360689868099813,0.0,0.0,0.0,21.067303525900265,1.5313663819447143,0.0,1.7899496710160203,0.0,0.16160114064564285,0.04752324959248529,11.96880941643278,0.0,0.0,0.9661078285624228,0.48425381553159286,0.0,0.0,0.0,0.9065385501028247,1.4762125127048549,0.0,0.0,0.0,5.365107552803511,0.0,4.247331202853159,151.24573845219706,0.0,18.22457206488087,5.4093932132847415,0.0,0.5791462445842287,25.820287592035196,10.917818275637842,376.6173200789637,0.0,0.0,7.297187901137873,0.0,9.370773731216072,0.0,23.673603157245285,0.0,0.22438994220275474,0.0,0.0,129.41949330629035,231.0523626619067,0.09108688266982165,0.9032809756448514,13.620640067460014,24.6164633499232,0.1700962856938346,0.06700868185239385,10.787267995270508,9.188981091322178,0.2256383051688057,0.22867076990551571,17.91782498141439,22.05246528874546,2.8364850187079016,4.80404032047509,15.992536570439329,65.87097883054939,10.61095743136346,5.1002743526823,0.25781052652825287,0.0,7.148894952152413,33.62653211775331,2.281882952110802,0.0,2.845123039784159,0.0,0.0,77.68558695490404,4.3559565756547,34.448198712426745,49.6494509809644,1.1454745471501855,0.0,0.14994725938139572,21.42052800420303,30.133128006233086,0.830427394892565,0.0,0.0,0.0,4.71747143971544,9.453524160146474,10.232241882014288,2019-02-15,"Feb 15, 2019"
2019-02-22,0.0,0.0,0.0,2.1081276153511603,0.0,29.765184272595626,0.0,10.827919018245714,0.0,1.3076959978021203,0.0,8.641346678477051,26.98600166644183,0.0,13.600660370012118,1.2955345462710848,0.0,0.0,1.6876941732805715,6.432449986508475,54.954928813810206,29.43390024828784,1.5710294320066456,1.3423090519908774,0.0,0.0,21.436923489483995,0.7681983789886601,0.0,3.3244968296546205,0.0,0.16160114064564285,1.2626157196855028,29.538536384394053,0.0,0.0,0.3320503482783514,13.304096984861841,0.0,0.0,0.0,10.94145667206992,7.082783286111989,0.0,0.0,0.0,4.720634837044228,0.0,10.80353667690081,96.68813213586189,0.0,26.765772827179415,1.17768664256613,0.0,0.46003243417583434,23.403231233659604,1.0303701714762015,339.00883921652496,0.0,0.0,15.040649943646276,0.0,8.634361360774419,1.465916901833463,31.122297840039234,0.0,3.073173257383328,0.0,0.0,66.17106428020197,219.2896219031184,0.5387942845447014,0.0,7.686229497276889,29.285745746468134,2.0595490765615154,0.8079172161010499,0.0823896599480299,17.76959951114393,0.03660503771326057,0.22867076990551571,10.640299289960652,38.34424809017294,1.7315586626554558,0.0,2.6560831433632317,24.60976404471734,5.28794104760079,1.9871697688304484,6.337626817757128,0.0,8.068943959254161,55.41432084258843,2.7120951420435735,0.2869263295202949,2.4274339453034846,7.553997122487671,0.0,44.35345932787704,0.0,20.011247794943866,33.9144728799096,10.408737190343356,0.0,0.2981100650848587,31.921315689799226,35.540276246471514,0.29049890561266,3.3836473806894714,0.0,0.0,5.458086417715472,21.67581477035925,4.760413501578883,2019-02-22,"Feb 22, 2019"
2019-03-01,0.20106176614308,0.6949704449438985,17.523713151927716,2.628997156095843,0.0,13.068119508899098,1.998601460586,23.884915648877097,0.0,8.866382626448726,0.0,0.1964847150829994,19.28241282641023,0.0,5.4265368013195285,1.6258259458107491,0.0,0.0,0.0,5.686269323134572,33.50137948307056,25.156088982167557,1.3621209686376428,0.0,0.0,0.0,26.047653634866247,0.34213345849016286,1.2551873273175773,0.7537057690173755,0.0,0.0,3.9081384184309136,52.85176324394614,4.704670735325401,0.0,0.04035967682825028,0.0,0.0,0.0,0.0,3.9187133670416103,6.219098438750737,0.0,0.0,0.0,1.0781580988009243,0.1771546453505271,9.422396842726716,171.750953543777,0.0,17.20173700340783,0.2343304197524743,0.0,0.0,3.234154996070025,0.12024519086455757,362.17731117295824,0.0,0.0,20.39242774079217,0.0,6.405560539342785,1.4060447546068056,24.044209497610705,0.3501065340571386,1.3754286910778728,0.0,0.0,76.46487131662106,182.75227313397767,0.0,6.899386904066857,11.299449728074398,33.77886524727797,0.38614537659331416,0.1511247086864014,0.8192718115899555,15.915998506505634,0.03660503771326057,0.22867076990551571,10.635244929665898,37.152389472148805,3.2436232203114264,0.5204861760083415,11.572319235323505,40.53489836968397,10.631860340093871,1.6464730497096591,6.159858487455843,0.0,11.17904336920407,27.998882983991404,4.3387433993924445,0.32658683806020944,2.5337714627784895,4.389507517177085,0.0,112.45928975244159,7.521703622832272,28.532405469645937,53.61321408355038,4.785969994646757,6.959380218485207,4.7079484925719255,39.67888088182081,32.99821004734503,2.263922645056073,0.0,0.0,0.0,2.124792521185183,21.415685295718387,12.190738052538844,2019-03-01,"Mar 01, 2019"
2019-03-08,0.0,0.0,0.0,2.532691181318296,0.0,20.970661023430303,8.59321578828159,4.377621203690015,0.0,3.258029042290379,0.0,0.7119487429970227,13.811685058227805,0.0,10.143169417240257,0.9320156546492198,0.0,0.0,0.0,0.0,64.59273293180647,29.40879225768284,1.1662133277712756,0.0,0.0,0.0,47.5434466649822,0.17106672924508143,1.2551873273175773,0.0,0.0,0.0,3.012996897399535,27.039759148131655,0.42622954512936995,0.0,0.0,6.414344400062399,0.0,0.0,0.0,11.962585076332479,0.5457131532424043,0.0,0.0,0.0,0.1544751864802543,0.0,5.015708763389384,166.62205301742847,0.0,6.163666016053215,1.3770340720373586,0.0,0.46003243417583434,10.677796724191769,7.5159399314928805,288.6976774734043,0.0,0.0,11.32928047788993,0.0,4.187815009342166,0.0,28.39963048748121,0.0,3.3927062591193797,0.0,10.987751708629771,102.7397345413902,221.528892804153,0.04554344133491079,9.152816895954272,7.77607589169284,21.034695557724262,1.0397343492314708,0.17051619103987428,0.04291666065147885,16.031155246469204,0.03660503771326057,3.8357822900315943,14.98489418517739,48.39234690648419,3.38290172631351,3.9862590166809926,1.9368007723167173,64.47509277622356,4.144956145345438,11.457282842024158,14.939241230016714,0.0,12.206409668590315,17.724103456197206,6.854648583489871,1.5133954221001973,1.5548019853337682,0.02203084496216671,0.0,85.05647195692976,1.328075173519127,20.15468441508538,26.876117736276473,4.444555291492619,0.12116199056216985,0.0,22.3635499343813,36.16078122791356,1.1978578665817812,0.0,0.0,0.0,5.085040471277927,25.40569855048445,2.104064784462662,2019-03-08,"Mar 08, 2019"
